source_game_id,source_program_key,season_label,game_date,source_opponent_label,normalized_opponent_key,normalized_opponent_name,team_score,opponent_score,played_result,overtime_periods,curated_site_type,curated_venue_name,city,state,curated_game_type,curated_postseason_round,event_or_tournament,administrative_status,site_research_status,site_research_basis,raw_text,source_page,source_series_event_note
1950-51-G01,arizona-state,1950-1951,1950-12-01,USC,usc,USC,71,86,L,0,OPPONENT_HOME,,Los Angeles,CA,REGULAR_SEASON,,,,,,accepted L 71-86 vs USC,arizona-state-stage1-1950-51-working-ledger-batch33.csv; 1950-51-G01,
ASU-STG2-PRE1950-1931-32-002,arizona-state,1931-1932,,Dixie college,utah-tech,Utah Tech,26,48,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,L 26 Dixie college 48,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 418.49,
ASU-STG2-PRE1950-1931-32-003,arizona-state,1931-1932,,Arizona,arizona,Arizona,20,39,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,L 20 Arizona 39,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 427.36,
ASU-STG2-PRE1950-1931-32-004,arizona-state,1931-1932,,Arizona,arizona,Arizona,38,50,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,L 38 Arizona 50,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 436.24,
ASU-STG2-PRE1950-1931-32-005,arizona-state,1931-1932,,ASc,northern-arizona,Northern Arizona,35,26,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,W 35 ASc 26,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 445.11,
ASU-STG2-PRE1950-1931-32-006,arizona-state,1931-1932,,ASc,northern-arizona,Northern Arizona,29,32,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,L 29 ASc 32,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 453.98,
ASU-STG2-PRE1950-1931-32-007,arizona-state,1931-1932,,All-Stars (Arizona),arizona-all-stars,Arizona All-Stars,31,43,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,L 31 All-Stars (Arizona) 43,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 462.85,
ASU-STG2-PRE1950-1931-32-008,arizona-state,1931-1932,,Arizona,arizona,Arizona,24,51,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,L 24 Arizona 51,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 471.73,
ASU-STG2-PRE1950-1931-32-009,arizona-state,1931-1932,,Arizona,arizona,Arizona,26,36,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,L 26 Arizona 36,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 480.6,
ASU-STG2-PRE1950-1931-32-010,arizona-state,1931-1932,,ASc,northern-arizona,Northern Arizona,27,31,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 27 ASc 31,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 489.47,
ASU-STG2-PRE1950-1931-32-011,arizona-state,1931-1932,,ASc,northern-arizona,Northern Arizona,25,34,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 25 ASc 34,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 498.34,
ASU-STG2-PRE1950-1931-32-012,arizona-state,1931-1932,,New Mexico,new-mexico,New Mexico,33,50,L,0,OPPONENT_HOME,,Albuquerque,NM,REGULAR_SEASON,,,,,,L 33 New Mexico 50,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 507.22,
ASU-STG2-PRE1950-1931-32-013,arizona-state,1931-1932,,New Mexico,new-mexico,New Mexico,33,31,W,0,OPPONENT_HOME,,Albuquerque,NM,REGULAR_SEASON,,,,,,W 33 New Mexico 31,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 516.09,
ASU-STG2-PRE1950-1931-32-014,arizona-state,1931-1932,,E. Arizona Jc,eastern-arizona-college,Eastern Arizona College,34,47,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,L 34 E. Arizona Jc 47,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 524.96,
ASU-STG2-PRE1950-1931-32-015,arizona-state,1931-1932,,E. Arizona Jc,eastern-arizona-college,Eastern Arizona College,42,33,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,W 42 E. Arizona Jc 33,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 533.83,
ASU-STG2-PRE1950-1931-32-016,arizona-state,1931-1932,,texas Western,utep,UTEP,21,35,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,L 21 texas Western 35,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 542.71,
ASU-STG2-PRE1950-1931-32-017,arizona-state,1931-1932,,New Mexico St.,new-mexico-state,New Mexico State,35,33,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,W 35 New Mexico St. 33,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 551.58,
ASU-STG2-PRE1950-1931-32-018,arizona-state,1931-1932,,New MexicoSt,new-mexico-state,New Mexico State,38,26,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,W 38 New MexicoSt 26,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 560.45,
ASU-STG2-PRE1950-1932-33-001,arizona-state,1932-1933,,Arizona,arizona,Arizona,30,32,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,L 30 Arizona 32,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 595.95,
ASU-STG2-PRE1950-1932-33-002,arizona-state,1932-1933,,Arizona,arizona,Arizona,16,21,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,L 16 Arizona 21,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 604.82,
ASU-STG2-PRE1950-1932-33-003,arizona-state,1932-1933,,Goldwater,goldwater-s,Goldwater's,24,14,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,W 24 Goldwater 14,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 613.69,
ASU-STG2-PRE1950-1932-33-004,arizona-state,1932-1933,,ASc,northern-arizona,Northern Arizona,24,14,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,W 24 ASc 14,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 622.57,
ASU-STG2-PRE1950-1932-33-005,arizona-state,1932-1933,,ASc,northern-arizona,Northern Arizona,38,30,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,W 38 ASc 30,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 631.44,
ASU-STG2-PRE1950-1932-33-006,arizona-state,1932-1933,,Arizona,arizona,Arizona,21,35,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,L 21 Arizona 35,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 640.31,
ASU-STG2-PRE1950-1932-33-007,arizona-state,1932-1933,,Arizona,arizona,Arizona,29,30,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,L 29 Arizona 30,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 649.18,
ASU-STG2-PRE1950-1932-33-008,arizona-state,1932-1933,,E.Arizona Jc,eastern-arizona-college,Eastern Arizona College,21,22,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,L 21 E.Arizona Jc 22,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 658.06,
ASU-STG2-PRE1950-1932-33-009,arizona-state,1932-1933,,New Mexico St.,new-mexico-state,New Mexico State,27,38,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,L 27 New Mexico St. 38,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 666.93,
ASU-STG2-PRE1950-1932-33-010,arizona-state,1932-1933,,New Mexico St.,new-mexico-state,New Mexico State,38,25,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,W 38 New Mexico St. 25,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 675.8,
ASU-STG2-PRE1950-1932-33-011,arizona-state,1932-1933,,New Mexico,new-mexico,New Mexico,25,36,L,0,OPPONENT_HOME,,Albuquerque,NM,REGULAR_SEASON,,,,,,L 25 New Mexico 36,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 684.67,
ASU-STG2-PRE1950-1932-33-012,arizona-state,1932-1933,,New Mexico,new-mexico,New Mexico,31,36,L,0,OPPONENT_HOME,,Albuquerque,NM,REGULAR_SEASON,,,,,,L 31 New Mexico 36,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 693.55,
ASU-STG2-PRE1950-1932-33-013,arizona-state,1932-1933,,ASc,northern-arizona,Northern Arizona,23,38,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 23 ASc 38,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 702.42,
ASU-STG2-PRE1950-1932-33-014,arizona-state,1932-1933,,ASc,northern-arizona,Northern Arizona,34,35,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 34 ASc 35,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 711.29,
ASU-STG2-PRE1950-1932-33-015,arizona-state,1932-1933,,New Mexico,new-mexico,New Mexico,25,23,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,W 25 New Mexico 23,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 720.16,
ASU-STG2-PRE1950-1932-33-016,arizona-state,1932-1933,,New Mexico St.,new-mexico-state,New Mexico State,35,31,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,W 35 New Mexico St. 31,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 3; source_top 729.04,
ASU-STG2-PRE1950-1932-33-017,arizona-state,1932-1933,,New Mexico St.,new-mexico-state,New Mexico State,31,29,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,W 31 New Mexico St. 29,arizona-state-stage1-pre1950-media-guide-rows.csv; PDF p.1; column 4; source_top 76.21,
ASU-STG2-PRE1950-1932-33-018,arizona-state,1932-1933,,New Mexico,new-mexico,New Mexico,23,20,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,ASU W23-20 New Mexico,arizona-state-stage1-recovered-evidence-batch34.csv; MISSING_GAME_RECOVERY — New Mexico,
ASU-STG2-PRE1950-1933-34-001,arizona-state,1933-1934,1934-01-09,Texas Tech,texas-tech,Texas Tech,22,30,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,1934-01-09 L 22-30 Texas Tech,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=1,
ASU-STG2-PRE1950-1933-34-002,arizona-state,1933-1934,1934-01-10,Texas Tech,texas-tech,Texas Tech,27,21,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,1934-01-10 W 27-21 Texas Tech,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=2,
ASU-STG2-PRE1950-1933-34-003,arizona-state,1933-1934,1934-01-19,Arizona,arizona,Arizona,22,33,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,1934-01-19 L 22-33 Arizona,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=3,
ASU-STG2-PRE1950-1933-34-004,arizona-state,1933-1934,1934-01-20,Arizona,arizona,Arizona,26,34,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,1934-01-20 L 26-34 Arizona,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=4,
ASU-STG2-PRE1950-1933-34-005,arizona-state,1933-1934,1934-02-02,Arizona,arizona,Arizona,24,39,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,1934-02-02 L 24-39 Arizona,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=5,
ASU-STG2-PRE1950-1933-34-006,arizona-state,1933-1934,1934-02-03,Arizona,arizona,Arizona,26,52,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,1934-02-03 L 26-52 Arizona,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=6,
ASU-STG2-PRE1950-1933-34-007,arizona-state,1933-1934,1934-02-07,West Texas State,west-texas-a-m,West Texas A&M,32,48,L,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,1934-02-07 L 32-48 West Texas State,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=7,
ASU-STG2-PRE1950-1933-34-008,arizona-state,1933-1934,1934-02-16,New Mexico,new-mexico,New Mexico,36,47,L,0,OPPONENT_HOME,,Albuquerque,NM,REGULAR_SEASON,,,,,,1934-02-16 L 36-47 New Mexico,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=8,
ASU-STG2-PRE1950-1933-34-009,arizona-state,1933-1934,1934-02-17,New Mexico,new-mexico,New Mexico,36,42,L,0,OPPONENT_HOME,,Albuquerque,NM,REGULAR_SEASON,,,,,,1934-02-17 L 36-42 New Mexico,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=9,
ASU-STG2-PRE1950-1933-34-010,arizona-state,1933-1934,,Northern Arizona,northern-arizona,Northern Arizona,27,25,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,W 27-25 Northern Arizona,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=10,
ASU-STG2-PRE1950-1933-34-011,arizona-state,1933-1934,,Northern Arizona,northern-arizona,Northern Arizona,27,30,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,L 27-30 Northern Arizona,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=11,
ASU-STG2-PRE1950-1933-34-012,arizona-state,1933-1934,,Northern Arizona,northern-arizona,Northern Arizona,34,40,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 34-40 Northern Arizona,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=12,
ASU-STG2-PRE1950-1933-34-013,arizona-state,1933-1934,,Northern Arizona,northern-arizona,Northern Arizona,37,28,W,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,W 37-28 Northern Arizona,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=13,
ASU-STG2-PRE1950-1933-34-014,arizona-state,1933-1934,,Texas Western / UTEP,utep,UTEP,67,24,W,0,UNKNOWN,,,,REGULAR_SEASON,,,,RESEARCHED_UNRESOLVED,UNKNOWN preserved under convergence policy: systematic/high-yield H/A/N evidence has been exhausted or no comparable systematic ledger remains; further row-by-row archaeology is disproportionate.,W 67-24 Texas Western / UTEP,arizona-state-stage1-1933-34-working-ledger-batch25.csv; working_sequence=14,
ASU-STG2-PRE1950-1934-35-001,arizona-state,1934-1935,1935-01-04,New Mexico,new-mexico,New Mexico,24,33,L,0,OPPONENT_HOME,,Albuquerque,NM,REGULAR_SEASON,,,,,,1935-01-04 L 24-33 New Mexico,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=1,
ASU-STG2-PRE1950-1934-35-002,arizona-state,1934-1935,1935-01-05,New Mexico,new-mexico,New Mexico,23,27,L,0,OPPONENT_HOME,,Albuquerque,NM,REGULAR_SEASON,,,,,,1935-01-05 L 23-27 New Mexico,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=2,
ASU-STG2-PRE1950-1934-35-003,arizona-state,1934-1935,1935-01-08,Texas Tech,texas-tech,Texas Tech,23,40,L,0,OPPONENT_HOME,,Lubbock,TX,REGULAR_SEASON,,,,,,1935-01-08 L 23-40 Texas Tech,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=3,
ASU-STG2-PRE1950-1934-35-004,arizona-state,1934-1935,1935-01-09,Texas Tech,texas-tech,Texas Tech,31,34,L,0,OPPONENT_HOME,,Lubbock,TX,REGULAR_SEASON,,,,,,1935-01-09 L 31-34 Texas Tech,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=4,
ASU-STG2-PRE1950-1934-35-005,arizona-state,1934-1935,1935-01-18,Arizona,arizona,Arizona,30,36,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,1935-01-18 L 30-36 Arizona,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=5,
ASU-STG2-PRE1950-1934-35-006,arizona-state,1934-1935,1935-01-19,Arizona,arizona,Arizona,35,40,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,1935-01-19 L 35-40 Arizona,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=6,
ASU-STG2-PRE1950-1934-35-007,arizona-state,1934-1935,1935-02-01,Arizona,arizona,Arizona,40,33,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,1935-02-01 W 40-33 Arizona,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=7,
ASU-STG2-PRE1950-1934-35-008,arizona-state,1934-1935,1935-02-02,Arizona,arizona,Arizona,39,49,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,1935-02-02 L 39-49 Arizona,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=8,
ASU-STG2-PRE1950-1934-35-009,arizona-state,1934-1935,,Northern Arizona,northern-arizona,Northern Arizona,28,50,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 28-50 Northern Arizona,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=9,
ASU-STG2-PRE1950-1934-35-010,arizona-state,1934-1935,,Northern Arizona,northern-arizona,Northern Arizona,32,51,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 32-51 Northern Arizona,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=10,
ASU-STG2-PRE1950-1934-35-011,arizona-state,1934-1935,,Northern Arizona,northern-arizona,Northern Arizona,47,59,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 47-59 Northern Arizona,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=11,
ASU-STG2-PRE1950-1934-35-012,arizona-state,1934-1935,,Northern Arizona,northern-arizona,Northern Arizona,30,58,L,0,OPPONENT_HOME,,Flagstaff,AZ,REGULAR_SEASON,,,,,,L 30-58 Northern Arizona,arizona-state-stage1-1934-35-working-ledger-batch26.csv; working_sequence=12,
ASU-STG2-PRE1950-1935-36-001,arizona-state,1935-1936,1936-01-13,Arizona,arizona,Arizona,27,34,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,1936-01-13 L 27-34 Arizona,arizona-state-stage1-1935-36-working-ledger-batch27.csv; working_sequence=1,
ASU-STG2-PRE1950-1935-36-002,arizona-state,1935-1936,1936-01-14,Arizona,arizona,Arizona,39,40,L,0,OPPONENT_HOME,,Tucson,AZ,REGULAR_SEASON,,,,,,1936-01-14 L 39-40 Arizona,arizona-state-stage1-1935-36-working-ledger-batch27.csv; working_sequence=2,
ASU-STG2-PRE1950-1935-36-003,arizona-state,1935-1936,,Northern Arizona,northern-arizona,Northern Arizona,55,54,W,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,W 55-54 Northern Arizona,arizona-state-stage1-1935-36-working-ledger-batch27.csv; working_sequence=3,
ASU-STG2-PRE1950-1935-36-004,arizona-state,1935-1936,,Northern Arizona,northern-arizona,Northern Arizona,46,55,L,0,SOURCE_PROGRAM_HOME,College Gym,Tempe,AZ,REGULAR_SEASON,,,,,,L 46-55 Northern Arizona,arizona-state-stage1-1935-36-working-ledger-batch27.csv; working_sequence=4,
