index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
2530,UCLARAW-02531,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-02-09,Washington State,Washington State,washington-state,Yes,76,62,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/9 Washington State* H 76-62 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2531,UCLARAW-02532,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-02-14,California,California,california,Yes,63,76,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/14 California* A 63-76 L,resolved,,,,,,,
2532,UCLARAW-02533,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-02-16,Stanford,Stanford,stanford,Yes,88,80,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/16 Stanford* A 88-80 W,resolved,,,,,,,
2533,UCLARAW-02534,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-02-24,USC,USC,usc,Yes,75,59,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/24 USC* A 75-59 W,resolved,,,,,,,
2534,UCLARAW-02535,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-02-27,Arizona State,Arizona State,arizona-state,Yes,79,74,W,1,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/27 Arizona State* H (OT) 79-74 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2535,UCLARAW-02536,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-03-02,Arizona,Arizona,arizona,Yes,74,69,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,3/2 Arizona* -/11 H 74-69 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2536,UCLARAW-02537,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-03-06,Washington State,Washington State,washington-state,Yes,61,73,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,3/6 Washington State* A 61-73 L,resolved,,,,,,,
2537,UCLARAW-02538,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-03-09,Washington,Washington,washington,Yes,61,54,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,3/9 Washington* A 61-54 W,resolved,,,,,,,
2538,UCLARAW-02539,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-03-14,Arizona State,Arizona State,arizona-state,Yes,80,75,W,0,,,N,NEUTRAL,MGM Grand Garden Arena,MGM Grand Garden Arena,Paradise,NV,Pac-12 Tournament,,CONFERENCE_TOURNAMENT,,UCLA 2025-26 Media Guide PDF p. 198,3/14 Arizona State 5 24/- N 80-75 W,resolved,"Integration current-main physical-venue geography normalization: Las Vegas, NV -> Paradise, NV; venue_key=mgm-grand-garden-arena. Frozen raw_text preserved.",,,,,,
2539,UCLARAW-02540,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-03-15,Arizona,Arizona,arizona,Yes,66,64,W,0,,,N,NEUTRAL,MGM Grand Garden Arena,MGM Grand Garden Arena,Paradise,NV,Pac-12 Tournament,,CONFERENCE_TOURNAMENT,,UCLA 2025-26 Media Guide PDF p. 198,3/15 Arizona 5 24/18 N 66-64 W,resolved,"Integration current-main physical-venue geography normalization: Las Vegas, NV -> Paradise, NV; venue_key=mgm-grand-garden-arena. Frozen raw_text preserved.",,,,,,
2540,UCLARAW-02541,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-03-16,Oregon,Oregon,oregon,Yes,69,78,L,0,,,N,NEUTRAL,MGM Grand Garden Arena,MGM Grand Garden Arena,Paradise,NV,Pac-12 Tournament,,CONFERENCE_TOURNAMENT,,UCLA 2025-26 Media Guide PDF p. 198,3/16 Oregon 5 24/- N 69-78 L,resolved,"Integration current-main physical-venue geography normalization: Las Vegas, NV -> Paradise, NV; venue_key=mgm-grand-garden-arena. Frozen raw_text preserved.",,,,,,
2541,UCLARAW-02542,ucla,2025-26_ucla_media_guide_year_by_year,2012-2013,2013,2013-03-22,Minnesota,Minnesota,minnesota,Yes,63,83,L,0,,,N,NEUTRAL,Frank Erwin Center,Frank Erwin Center,Austin,TX,NCAA Tournament,,NCAA_TOURNAMENT,R64,UCLA 2025-26 Media Guide PDF p. 198,3/22 Minnesota 6 24/- N 63-83 L,resolved,,,,,,,
2542,UCLARAW-02543,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-11-08,Drexel,Drexel,drexel,Yes,72,67,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/8 Drexel 22/- H 72-67 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2543,UCLARAW-02544,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-11-12,Oakland,Oakland,oakland,Yes,91,60,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/12 Oakland 24/- H 91-60 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2544,UCLARAW-02545,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-11-18,Sacramento State,Sacramento State,sacramento-state,Yes,86,50,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/18 Sacramento State 24/- H 86-50 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2545,UCLARAW-02546,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-11-22,Morehead State,Morehead State,morehead-state,Yes,81,70,W,0,,,H,SOURCE_PROGRAM_HOME,Pauley Pavilion,Pauley Pavilion,Los Angeles,CA,"Continental Tire Las Vegas Invitational, regional round",,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/22 Morehead State 1 24/- H 81-70 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2546,UCLARAW-02547,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-11-24,Chattanooga,Chattanooga,chattanooga,Yes,106,65,W,0,,,H,SOURCE_PROGRAM_HOME,Pauley Pavilion,Pauley Pavilion,Los Angeles,CA,"Continental Tire Las Vegas Invitational, regional round",,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/24 Chattanooga 1 24/- H 106-65 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2547,UCLARAW-02548,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-11-28,Nevada,Nevada,nevada,Yes,105,84,W,0,,,N,NEUTRAL,,Orleans Arena,Las Vegas,NV,"Continental Tire Las Vegas Invitational, semifinal/finals",,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/28 Nevada 2 19/- N 105-84 W,resolved,,,,,,,
2548,UCLARAW-02549,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-11-29,Northwestern,Northwestern,northwestern,Yes,95,79,W,0,,,N,NEUTRAL,,Orleans Arena,Las Vegas,NV,"Continental Tire Las Vegas Invitational, semifinal/finals",,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/29 Northwestern 2 19/- N 95-79 W,resolved,,,,,,,
2549,UCLARAW-02550,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-12-03,UC Santa Barbara,UC Santa Barbara,uc-santa-barbara,Yes,89,76,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,12/3 UC Santa Barbara 18/- H 89-76 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2550,UCLARAW-02551,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-12-07,Missouri,Missouri,missouri,Yes,71,80,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,12/7 Missouri 18/- A 71-80 L,resolved,,,,,,,
2551,UCLARAW-02552,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-12-14,Prairie View A&M,Prairie View A&M,prairie-view-a-m,Yes,95,71,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,12/14 Prairie View A&M H 95-71 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2552,UCLARAW-02553,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-12-19,Duke,Duke,duke,Yes,63,80,L,0,,,N,NEUTRAL,Madison Square Garden,Madison Square Garden IV,New York,NY,"Carquest Auto Parts Classic, Madison Square Garden",,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,12/19 Duke 3 -/8 N 63-80 L,resolved,,,,,,,
2553,UCLARAW-02554,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-12-22,Weber State,Weber State,weber-state,Yes,83,60,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,12/22 Weber State H 83-60 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2554,UCLARAW-02555,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2013-12-28,Alabama,Alabama,alabama,Yes,75,67,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,12/28 Alabama H 75-67 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2555,UCLARAW-02556,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-01-05,USC,USC,usc,Yes,107,73,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,1/5 USC* H 107-73 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2556,UCLARAW-02557,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-01-09,Arizona,Arizona,arizona,Yes,75,79,L,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,1/9 Arizona* -/1 H 75-79 L,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2557,UCLARAW-02558,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-01-12,Arizona State,Arizona State,arizona-state,Yes,87,72,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,1/12 Arizona State* H 87-72 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2558,UCLARAW-02559,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-01-16,Colorado,Colorado,colorado,Yes,69,56,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,1/16 Colorado* 25/21 A 69-56 W,resolved,,,,,,,
2559,UCLARAW-02560,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-01-18,Utah,Utah,utah,Yes,69,74,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,1/18 Utah* 25/- A 69-74 L,resolved,,,,,,,
2560,UCLARAW-02561,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-01-23,Stanford,Stanford,stanford,Yes,91,74,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,1/23 Stanford* H 91-74 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2561,UCLARAW-02562,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-01-26,California,California,california,Yes,76,64,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,1/26 California* H 76-64 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2562,UCLARAW-02563,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-01-30,Oregon,Oregon,oregon,Yes,70,68,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,1/30 Oregon* A 70-68 W,resolved,,,,,,,
2563,UCLARAW-02564,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-02-02,Oregon State,Oregon State,oregon-state,Yes,67,71,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/2 Oregon State* A 67-71 L,resolved,,,,,,,
2564,UCLARAW-02565,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-02-08,USC,USC,usc,Yes,83,73,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/8 USC* A 83-73 W,resolved,,,,,,,
2565,UCLARAW-02566,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-02-13,Colorado,Colorado,colorado,Yes,92,74,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/13 Colorado* H 92-74 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2566,UCLARAW-02567,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-02-15,Utah,Utah,utah,Yes,80,66,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/15 Utah* H 80-66 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2567,UCLARAW-02568,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-02-19,California,California,california,Yes,86,66,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/19 California* 23/- A 86-66 W,resolved,,,,,,,
2568,UCLARAW-02569,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-02-22,Stanford,Stanford,stanford,Yes,74,83,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/22 Stanford* 23/- A 74-83 L,resolved,,,,,,,
2569,UCLARAW-02570,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-02-27,Oregon,Oregon,oregon,Yes,83,87,L,2,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,2/27 Oregon* H (2OT) 83-87 L,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2570,UCLARAW-02571,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-02,Oregon State,Oregon State,oregon-state,Yes,74,69,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,3/2 Oregon State* H 74-69 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2571,UCLARAW-02572,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-06,Washington,Washington,washington,Yes,91,82,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,3/6 Washington* A 91-82 W,resolved,,,,,,,
2572,UCLARAW-02573,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-08,Washington State,Washington State,washington-state,Yes,55,73,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,3/8 Washington State* A 55-73 L,resolved,,,,,,,
2573,UCLARAW-02574,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-13,Oregon,Oregon,oregon,Yes,82,63,W,0,,,N,NEUTRAL,MGM Grand Garden Arena,MGM Grand Garden Arena,Paradise,NV,Pac-12 Tournament,,CONFERENCE_TOURNAMENT,,UCLA 2025-26 Media Guide PDF p. 198,3/13 Oregon 4 N 82-63 W,resolved,"Integration current-main physical-venue geography normalization: Las Vegas, NV -> Paradise, NV; venue_key=mgm-grand-garden-arena. Frozen raw_text preserved.",,,,,,
2574,UCLARAW-02575,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-14,Stanford,Stanford,stanford,Yes,84,59,W,0,,,N,NEUTRAL,MGM Grand Garden Arena,MGM Grand Garden Arena,Paradise,NV,Pac-12 Tournament,,CONFERENCE_TOURNAMENT,,UCLA 2025-26 Media Guide PDF p. 198,3/14 Stanford 4 N 84-59 W,resolved,"Integration current-main physical-venue geography normalization: Las Vegas, NV -> Paradise, NV; venue_key=mgm-grand-garden-arena. Frozen raw_text preserved.",,,,,,
2575,UCLARAW-02576,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-15,Arizona,Arizona,arizona,Yes,75,71,W,0,,,N,NEUTRAL,MGM Grand Garden Arena,MGM Grand Garden Arena,Paradise,NV,Pac-12 Tournament,,CONFERENCE_TOURNAMENT,Championship,UCLA 2025-26 Media Guide PDF p. 198,3/15 Arizona 4 -/4 N 75-71 W,resolved,"Integration current-main physical-venue geography normalization: Las Vegas, NV -> Paradise, NV; venue_key=mgm-grand-garden-arena. Frozen raw_text preserved.",,,,,,
2576,UCLARAW-02577,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-21,Tulsa,Tulsa,tulsa,Yes,76,59,W,0,,,N,NEUTRAL,Viejas Arena,Viejas Arena,San Diego,CA,NCAA Tournament,,NCAA_TOURNAMENT,R64,UCLA 2025-26 Media Guide PDF p. 198,3/21 Tulsa 5 20/- N 76-59 W,resolved,,,,,,,
2577,UCLARAW-02578,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-23,Stephen F. Austin,Stephen F. Austin,stephen-f-austin,Yes,77,60,W,0,,,N,NEUTRAL,Viejas Arena,Viejas Arena,San Diego,CA,NCAA Tournament,,NCAA_TOURNAMENT,R32,UCLA 2025-26 Media Guide PDF p. 198,3/23 Stephen F. Austin 5 20/- N 77-60 W,resolved,,,,,,,
2578,UCLARAW-02579,ucla,2025-26_ucla_media_guide_year_by_year,2013-2014,2014,2014-03-27,Florida,Florida,florida,Yes,68,79,L,0,,,N,NEUTRAL,FedExForum,FedExForum,Memphis,TN,NCAA Tournament,,NCAA_TOURNAMENT,Sweet Sixteen,UCLA 2025-26 Media Guide PDF p. 198,3/27 Florida 6 20/1 N 68-79 L,resolved,,,,,,,
2579,UCLARAW-02580,ucla,2025-26_ucla_media_guide_year_by_year,2014-2015,2015,2014-11-14,Montana State,Montana State,montana-state,Yes,113,78,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/14 Montana State H 113-78 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2580,UCLARAW-02581,ucla,2025-26_ucla_media_guide_year_by_year,2014-2015,2015,2014-11-16,Coastal Carolina,Coastal Carolina,coastal-carolina,Yes,84,71,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/16 Coastal Carolina H 84-71 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2581,UCLARAW-02582,ucla,2025-26_ucla_media_guide_year_by_year,2014-2015,2015,2014-11-18,Nicholls State,Nicholls,nicholls,Yes,107,74,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/18 Nicholls State H 107-74 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2582,UCLARAW-02583,ucla,2025-26_ucla_media_guide_year_by_year,2014-2015,2015,2014-11-23,Long Beach State,Long Beach State,long-beach-state,Yes,77,63,W,0,,,H,SOURCE_PROGRAM_HOME,,Pauley Pavilion,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/23 Long Beach State H 77-63 W,resolved,Venue supplied from UCLA home-facility chronology only after independent HOME classification.,,,,,,
2583,UCLARAW-02584,ucla,2025-26_ucla_media_guide_year_by_year,2014-2015,2015,2014-11-26,Oklahoma,Oklahoma,oklahoma,Yes,65,75,L,0,,,N,NEUTRAL,,Imperial Arena,Nassau,BS,"Battle 4 Atlantis, Atlantis Resort",,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/26 Oklahoma 1 22/- N 65-75 L,resolved,"Integration current-main physical-venue geography normalization: Paradise Island, Bahamas -> Nassau, BS; venue_key=imperial-arena. Frozen raw_text preserved.",,,,,,
2584,UCLARAW-02585,ucla,2025-26_ucla_media_guide_year_by_year,2014-2015,2015,2014-11-27,North Carolina,North Carolina,north-carolina,Yes,56,78,L,0,,,N,NEUTRAL,,Imperial Arena,Nassau,BS,"Battle 4 Atlantis, Atlantis Resort",,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 198,11/27 North Carolina 1 22/5 N 56-78 L,resolved,"Integration current-main physical-venue geography normalization: Paradise Island, Bahamas -> Nassau, BS; venue_key=imperial-arena. Frozen raw_text preserved.",,,,,,
